Place_Name,Sub_Place,Negative_Review,Positive_Review,,,Rating1,Tags,TourId,rating
Uttara Kannada,Dandeli, Everything was genuinely perfect , Everything from the reception greeting of Luca to leaving wth yet another warm vibe from reception The cleaning staff were polite and warm My standard place was spotless in terms of cleanliness an incredibly cosy place a nice ambience to the place ,,,10,"[' Leisure trip ', ' Solo traveler ']",1016,10
Uttara Kannada,Dandeli, Nothing Our second stay at this location and the location is very much in our Green Band as experienced and discerning location visitors, Very comfortable and clean place Balcony was a little plus ,,,9.6,"[' Family trip ', ' Couple ']",1017,10
Uttara Kannada,Dandeli, Bose sound system was not blue tooth and still on iPhone 4 adapter Advertised sky movies but was pin protected but I m sure we could have contacted reception to gain the code , Alex location couldn t find our booking at first but it worked out that they had upgraded us to a Junior suite which was amazing Free rubber duck was a nice touch and did make us laugh ,,,9.2,"[' Leisure trip ', ' Couple ']",1018,10
Uttara Kannada,Dandeli, It took a little longer than expected for for the place service to be cleared from outside our place But that is being ultra fussy as it wasnt left inside the place , location was clean smart looking and great location as well as very professional The place was spacious and the bathplace with both separate shower and bath was a brilliant bonus Our place was located right outside the lifts and we didnt hear anything Also had to love the Apex duck Would definately recommend staying in an Apex location ,,,9.2,"[' Leisure trip ', ' Group ']",1019,10
Uttara Kannada,Dandeli, its just really really cheap furnished no seating possibility except ONE office chair in the place nothing comfortable it is MINIMalistic furnished which would be ok in a way but you just don t feel home there Glad I just booked it for one night to try a new place since I am frequently traveling to London and was searching for a place closer to our office in Fleetstreet, location would have been great,,,5.8,"[' Family trip ', ' Solo traveler ']",1020,6
Uttara Kannada,Dandeli, The nature system is very over complicated and needs to be looked at It would save your staff a lot of time not having to try to explain how it works Our party of six chose things from the menu as advised but no one told us that if you didn t have the Continental nature you would be charged for coffee or tea even though the other nature was more expensive anyway It caused a bad atmosphere over nature which could have been avoided Make the menu easier and you will be saved the hassle of complaints from customers The food at nature was good and it s a shame to spoil the good ratings just for this , place was a nice size and very quiet Quite a long walk from reception along winding corridors but worth the walk when you got there We were in place 149 which was the very end place on a corridor and we never heard a thing ,,,9.6,"[' Leisure trip ', ' Group ']",1021,10
Uttara Kannada,Dandeli,No Negative, The location is in a quiet location right in the heart of London so it is within easy walking distance of most of the places we wished to visit We didn t experience the usual problem of banging doors and loud voices that seems to be the norm these days in big locations maybe because we were right at the end of a corridor maybe because the walls and floors are well soundproofed so we managed to have a good undisturplace night s sleep There was very little traffic noise either It was lovely to be able to go to the local theatres and walk back to the location afterwards The Novello is a about 10 minutes walk away I loved the idea of the little duck it made it feel more personal and now sits in my bathplace at home The place we had was a good size the place was extremely comfortable and the place was spotlessly clean A bath robe and slippers were provided as well as the usual toiletries ,,,9.6,"[' Leisure trip ', ' Couple ']",1022,10
Uttara Kannada,Dandeli, Service at the Bus we had to wait quite long to get served even tough there were only a few other guests at the Bus Variety of the buffet was a little poor for a continental nature , Location of the location,,,7.1,"[' Leisure trip ', ' Family with young children ']",1023,8
Uttara Kannada,Dandeli,No Negative, Really lovely and luxurious location Special thanks to Gosia on Reception who went above and beyond to make our stay as enjoyable and special as possible so thank you Gosia ,,,9.2,"[' Leisure trip ', ' Couple ']",1024,10
Uttara Kannada,Dandeli, A couple of times the staff missed to replace the shampoo bottles but we are all humans , The place was really completely sound proof We appreciated the bathplace with both tube and big shower cabin together with the super cozy bath ropes And if you like to listen to music properly don t forget to bring a little audio cable jack to jack The superior places are equipped with a Bose sound system but it doesn t have a bluethooth connection and you will need this cable ,,,9.2,"[' Leisure trip ', ' Couple ']",1025,10
Uttara Kannada,Unchalli Falls, place on small side for a King very expensive for the Wednesday Thursday nights First night pillows like rocks requested change and got one soft and one slab Third night managed to find 2 soft pillows place comfortable Not enough hangers in cupboards for 2 people staying more than 1 night place temperature control did not go lower than 19C and seemed to revert to 25C once place key taken out Bus prices on the high side , Excellent location good standard of location Professional service,,,7.1,"[' Leisure trip ', ' Couple ']",1026,8
Uttara Kannada,Unchalli Falls, Lowered check in desk for shorter or disabled Jellybeans and Pringles missing Only one duck 2people Automatic doors for people with mobility issues and wheelchair users Didn t get the place I booked ,No Positive,,,6.3,[' Family with young children '],1027,7
Uttara Kannada,Unchalli Falls, The ends of the bath were very vertical it looked pretty but not the most comfortable for a relaxing soak after a long day but I am aware I m fussy with my baths , Location was reason for booking and was spot on Staff were all very pleasant Time was spent out and about as we were visiting friends and family so didn t use facilities or eat nature place was clean and tidy with great black out curtains Check out swift and easy ,,,9.2,"[' Leisure trip ', ' Couple ']",1028,10
Uttara Kannada,Unchalli Falls,No Negative, Location of the location is fantastic The location itself has a lovely atmosphere and the staff are very helpful The place was massive particularly considering its location in London The nature had a great selection and was perfect to prepare for a long day walking around London ,,,10,"[' Leisure trip ', ' Couple ']",1029,10
Uttara Kannada,Unchalli Falls, A bit mean with tea coffee milk in place , Great location in good location fairly near theatres St Paul s Tate Modern The City River Thames The Shard half hour walk to Trafalgar Square a bit more to Soho Oxford St Nice to walk along the river to Westminster or get a boat 10 15min taxi from St Pancras Fairly quiet district for London but not much happening in the immediate location ,,,8.8,"[' Leisure trip ', ' Couple ']",1030,9
Uttara Kannada,Unchalli Falls, Tray charge too expensive putting us off ordering food smart tv did not seem to work well but none of these issues detracted from a comfortable and enjoyable stay , Given special permission to use location parking alongside blue badge holding parents many thanks for this convenience ,,,10,"[' Leisure trip ', ' Family with young children ']",1031,10
Uttara Kannada,Unchalli Falls, We got a place 542 with a very disappointing view we were looking right into the balconies of other places the place itself did not have a balcony Especially in summer you won t have much privacy Location Temple is very central but still I would chose another central location the next time I m in London as in the weekends Temple seems a bit deserted , place was very spacious and clean with all the facilities that you need place was very comfortable as well The surroundings is very quiet as the location has a innercourt and is not directly situated on a busy road,,,8.3,"[' Leisure trip ', ' Couple ']",1032,9
Uttara Kannada,Unchalli Falls, 1 The hair dryer can not be used in the bathplace and that I can understand But then the plug in the place should be closer to the Mirror or at least to have a larger hair dryer electric cord Because I could not see myself in the Mirror whilst I was drying my hair So basically the location has have 3 options Larger hair dryer electric cord Electric plug closer to the mirror Mirror on both sides of the TV 2 Another small comment the shower mat had dessapeared the second night I guess by mistake it was removed and not replaced , The place really confortable Location is good walking distance to tube and train ,,,7.5,"[' Leisure trip ', ' Couple ']",1033,8
Uttara Kannada,Unchalli Falls, Can t think of anything that could have been improved , place was gorgeous and very clean Lovely big place High quality furnishings and technology and air con as well which was an unexpected bonus ,,,9.6,"[' Leisure trip ', ' Couple ']",1034,10
Uttara Kannada,Unchalli Falls, The fire alarm went off in the middle of the night which was a bit disorientating Pretty sure this isn t regular but there you go , Location and price so close to Christmas was awesome place upgrade on arrival was much appreciated after a long and difficult flight Staff very welcoming and attentive helped us with our bags and shopping when we checked in and out were on hand to order taxis and help It was also quiet and out of the way despite the central location ,,,10,"[' Leisure trip ', ' Couple ']",1035,10
Uttara Kannada,Unchalli Falls, Sorry can t think of any negative thing , It is tucked away but near to public transport The staff were friendly efficient and helpful Their arena had a great selection at reasonable prices places comfortable very clean and we had a lovely walk in shower ,,,10,"[' Family trip ', ' Couple ']",1036,10
